sender,sender_type,sender_id,timestamp,duration,ended_on,image,response,time_commit,time_end,time_render,time_run,time_show,time_switch
ID05,html.Screen,6,2026-05-29T08:02:08.592Z,38681.29999999993,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",682269.7,682269.2,643571.2,643581.8999999999,643587.9,682272.8
ID05,html.Screen,7,2026-05-29T08:02:30.023Z,21427.800000000047,response,images/edad_x_5.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""3"",""interest"":""4""}",703700.8999999999,703700.6000000001,682272.462,682270.1000000001,682272.8,703714.3
ID05,html.Screen,8,2026-05-29T08:02:57.159Z,27122.59999999986,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",730837.3,730836.8999999999,703697.6,703701.1000000001,703714.3,730842.3
ID05,html.Screen,9,2026-05-29T08:03:24.311Z,27146.59999999986,response,images/claude_3.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""3"",""interest"":""3""}",757989.3999999999,757988.8999999999,730841.828,730837.6000000001,730842.3,758137.4
ID05,html.Screen,10,2026-05-29T08:03:55.702Z,31242.400000000023,response,images/chatgpt_1.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""5""}",789380.2,789379.8,758003.7,757989.6000000001,758137.4,789396.5
ID05,html.Screen,11,2026-05-29T08:04:13.366Z,17647.199999999953,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""3"",""interest"":""4""}",807044,807043.7,789379.7,789380.5,789396.5,807058.1
ID05,html.Screen,12,2026-05-29T08:04:59.669Z,46289.09999999998,response,images/edad_x_1.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""3""}",853347.5,853347.2,807041.4,807044.2,807058.1,853352.9
ID05,html.Screen,13,2026-05-29T08:05:25.293Z,25617.900000000023,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",878971.1000000001,878970.8,853352.596,853347.7,853352.9,878975.6
ID05,html.Screen,14,2026-05-29T08:05:59.908Z,34610.50000000012,response,images/riesgos_x_2.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""3"",""interest"":""4""}",913586.3,913586.1000000001,878975.128,878971.2,878975.6,913596.4
ID05,html.Screen,15,2026-05-29T08:06:19.356Z,19437.79999999993,response,images/claude_2.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",933034.3999999999,933034.2,913579.6,913586.7,913596.4,933047.5
ID05,html.Screen,16,2026-05-29T08:06:42.236Z,22866.199999999953,response,images/derechos_x_2.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",955914,955913.7,933030.8,933034.6000000001,933047.5,955927.3
ID05,html.Screen,17,2026-05-29T08:06:56.108Z,13858.199999999953,response,images/edad_x_4.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""3""}",969785.8,969785.5,955910.6,955914.2,955927.3,969792.4
ID05,html.Screen,18,2026-05-29T08:07:22.747Z,26632.499999999884,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""3"",""interest"":""3""}",996425.2,996424.8999999999,969775.6,969786,969792.4,996435.2
ID05,html.Screen,19,2026-05-29T08:08:02.851Z,40093.10000000009,response,images/gemini_2.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""3"",""interest"":""4""}",1036528.6000000001,1036528.3,996418.5,996425.5,996435.2,1036541.9
ID05,html.Screen,20,2026-05-29T08:08:22.418Z,19553.999999999884,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",1056096.2,1056095.9,1036525.1,1036528.8999999999,1036541.9,
ID06,html.Screen,0,2026-05-28T07:50:03.940Z,325373.69999999984,response,images/edad_x_3.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",325721,325719.7999999998,346.064,343.29999999981374,346.1,325735.4
ID06,html.Screen,1,2026-05-28T07:50:30.035Z,26079.89999999979,response,images/chatgpt_2.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",351815.8999999999,351815.2999999998,325718.92,325722.6000000001,325735.4,351826.5
ID06,html.Screen,2,2026-05-28T07:51:06.900Z,36853.299999999814,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""3"",""quality"":""5"",""correctness"":""4"",""interest"":""4""}",388680.3999999999,388679.7999999998,351809.988,351816.5,351826.5,388680.966
ID06,html.Screen,3,2026-05-28T07:52:06.621Z,59719.93399999989,response,images/claude_1.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",448401.3999999999,448400.8999999999,388680.966,388680.6999999997,388680.966,448410.3
ID06,html.Screen,4,2026-05-28T07:52:21.149Z,14518.999999999825,response,images/gemini_3.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",462929.7999999998,462929.2999999998,448393.994,448401.6999999997,448410.3,462938.7
ID06,html.Screen,5,2026-05-28T07:52:41.605Z,20447.099999999802,response,images/riesgos_x_5.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""5""}",483386.1000000001,483385.7999999998,462922.428,462930.1999999997,462938.7,483398.4
ID06,html.Screen,6,2026-05-28T07:52:57.084Z,15466.599999999977,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""4"",""interest"":""5""}",498865.1999999997,498865,483382.158,483386.3999999999,483398.4,498876.5
ID06,html.Screen,7,2026-05-28T07:53:12.806Z,15709.600000000093,response,images/edad_x_5.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",514586.5,514586.1000000001,498860.164,498865.3999999999,498876.5,514588.1
ID06,html.Screen,8,2026-05-28T07:53:23.270Z,10462.099999999744,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",525050.7999999998,525050.1999999997,514588.1,514586.8999999999,514588.1,525051.024
ID06,html.Screen,9,2026-05-28T07:53:41.735Z,18463.775999999838,response,images/claude_3.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",543515.3999999999,543514.7999999998,525051.024,525051.1999999997,525051.024,543528
ID06,html.Screen,10,2026-05-28T07:53:51.917Z,10169.899999999907,response,images/chatgpt_1.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",553698.1000000001,553697.8999999999,543512.018,543515.6999999997,543528,553707.8
ID06,html.Screen,11,2026-05-28T07:54:01.718Z,9791.09999999986,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",563499.2999999998,563498.8999999999,553691.442,553698.1000000001,553707.8,563504.748
ID06,html.Screen,12,2026-05-28T07:54:11.918Z,10194.352000000072,response,images/edad_x_1.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",573699.1999999997,573699.1000000001,563504.748,563499.6000000001,563504.748,573701.1
ID06,html.Screen,13,2026-05-28T07:54:21.431Z,9510.199999999837,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""5"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",583211.5,583211.2999999998,573685.174,573699.2999999998,573701.1,583214.83
ID06,html.Screen,14,2026-05-28T07:54:33.703Z,12268.670000000042,response,images/riesgos_x_2.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""3"",""interest"":""3""}",595483.8999999999,595483.5,583214.83,583211.7999999998,583214.83,595493.6
ID06,html.Screen,15,2026-05-28T07:54:48.191Z,14478.000000000116,response,images/claude_2.png,"{""credibility"":""2"",""quality"":""4"",""correctness"":""3"",""interest"":""4""}",609972,609971.6000000001,595477.71,595484.1999999997,595493.6,609972.34
ID06,html.Screen,16,2026-05-28T07:54:56.031Z,7839.459999999846,response,images/derechos_x_2.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",617812.1000000001,617811.7999999998,609972.34,609972.2999999998,609972.34,617819.4
ID06,html.Screen,17,2026-05-28T07:55:19.272Z,23232.999999999884,response,images/edad_x_4.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""5""}",641052.6999999997,641052.3999999999,617803.064,617812.3999999999,617819.4,641061.5
ID06,html.Screen,18,2026-05-28T07:56:35.177Z,75896.19999999972,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""5""}",716957.8999999999,716957.6999999997,641045.102,641053.1000000001,641061.5,716969
ID06,html.Screen,19,2026-05-28T07:56:58.218Z,23029.100000000093,response,images/gemini_2.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""4"",""interest"":""5""}",739998.3999999999,739998.1000000001,716952.488,716958.2999999998,716969,740011.1
ID06,html.Screen,20,2026-05-28T07:57:09.354Z,11123.199999999837,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""5"",""quality"":""3"",""correctness"":""5"",""interest"":""5""}",751134.6000000001,751134.2999999998,739994.83,739998.7999999998,740011.1,
ID07,html.Screen,0,2026-05-28T07:51:00.508Z,330346.29999999993,response,images/edad_x_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""1""}",330797.7000000002,330796.8999999999,333.9,434.8000000002794,450.6,330804.144
ID07,html.Screen,1,2026-05-28T07:52:09.899Z,69384.65600000031,response,images/chatgpt_2.png,"{""credibility"":""2"",""quality"":""4"",""correctness"":""2"",""interest"":""2""}",400189.1000000001,400188.8000000003,330804.144,330798.8000000003,330804.144,400201.3
ID07,html.Screen,2,2026-05-28T07:52:48.756Z,38843.9000000002,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",439045.6000000001,439045.2000000002,400184.702,400189.6000000001,400201.3,439049.812
ID07,html.Screen,3,2026-05-28T07:53:12.284Z,23523.38800000021,response,images/claude_1.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""3"",""interest"":""3""}",462573.6000000001,462573.2000000002,439049.812,439045.8999999999,439049.812,462582.2
ID07,html.Screen,4,2026-05-28T07:53:39.340Z,27047.199999999895,response,images/gemini_3.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",489629.8000000003,489629.3999999999,462565.54,462573.8999999999,462582.2,489631.12
ID07,html.Screen,5,2026-05-28T07:54:18.004Z,38662.380000000005,response,images/riesgos_x_5.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",528293.8000000003,528293.5,489631.12,489629.8999999999,489631.12,528296.24
ID07,html.Screen,6,2026-05-28T07:54:47.220Z,29213.659999999916,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",557510.3000000003,557509.8999999999,528296.24,528294.1000000001,528296.24,557511.744
ID07,html.Screen,7,2026-05-28T07:55:30.092Z,42870.15599999996,response,images/edad_x_5.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",600382.3000000003,600381.8999999999,557511.744,557510.5,557511.744,600393.2
ID07,html.Screen,8,2026-05-28T07:56:32.893Z,62789.100000000326,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",663182.8000000003,663182.3000000003,600376.696,600382.6000000001,600393.2,663190.7
ID07,html.Screen,9,2026-05-28T07:56:55.213Z,22311.600000000326,response,images/claude_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",685502.8999999999,685502.3000000003,663174.184,663183,663190.7,685506.618
ID07,html.Screen,10,2026-05-28T07:57:16.509Z,21291.881999999983,response,images/chatgpt_1.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",706798.8999999999,706798.5,685506.618,685503.1000000001,685506.618,706805.77
ID07,html.Screen,11,2026-05-28T07:58:03.301Z,46785.330000000075,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""2"",""interest"":""1""}",753591.3999999999,753591.1000000001,706805.77,706799.1000000001,706805.77,753603.9
ID07,html.Screen,12,2026-05-28T07:58:24.797Z,21483.099999999977,response,images/edad_x_1.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",775087.3000000003,775087,753587.234,753591.7000000002,753603.9,775102.9
ID07,html.Screen,13,2026-05-28T07:58:41.541Z,16727.900000000256,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",791831.1000000001,791830.8000000003,775086.374,775087.5,775102.9,791835.7
ID07,html.Screen,14,2026-05-28T07:59:08.653Z,27107.500000000233,response,images/riesgos_x_2.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",818943.5,818943.2000000002,791835.7,791831.2000000002,791835.7,818951.2
ID07,html.Screen,15,2026-05-28T07:59:31.350Z,22688.100000000326,response,images/claude_2.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",841639.6000000001,841639.3000000003,818934.616,818943.7000000002,818951.2,841650.3
ID07,html.Screen,16,2026-05-28T07:59:54.334Z,22973.199999999953,response,images/derechos_x_2.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""2"",""interest"":""3""}",864623.8999999999,864623.5,841633.706,841639.8000000003,841650.3,864632.7
ID07,html.Screen,17,2026-05-28T08:00:21.350Z,27006.800000000047,response,images/edad_x_4.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""3""}",891639.8000000003,891639.5,864616.124,864623.8999999999,864632.7,891648.3
ID07,html.Screen,18,2026-05-28T08:00:54.086Z,32727.800000000047,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",924376.3999999999,924376.1000000001,891631.71,891640,891648.3,924380.404
ID07,html.Screen,19,2026-05-28T08:01:18.590Z,24499.696000000113,response,images/gemini_2.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",948880.3999999999,948880.1000000001,924380.404,924376.7000000002,924380.404,948896
ID07,html.Screen,20,2026-05-28T08:01:49.438Z,30832.200000000186,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",979728.3999999999,979728.2000000002,948879.424,948880.6000000001,948896,
ID08,html.Screen,0,2026-05-29T07:52:26.703Z,210571.3,response,images/edad_x_3.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",210891.3,210889,250.9,305.0999999999767,317.7,210902.2
ID08,html.Screen,1,2026-05-29T07:55:58.183Z,211468.7,response,images/chatgpt_2.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",422371.30000000005,422370.9,210885.5,210893,210902.2,422389.8
ID08,html.Screen,2,2026-05-29T07:56:50.093Z,51891.79999999999,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""4"",""interest"":""4""}",474282,474281.6,422373.2,422371.69999999995,422389.8,474287.6
ID08,html.Screen,3,2026-05-29T07:57:39.748Z,49648.80000000005,response,images/claude_1.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""5"",""interest"":""4""}",523936.80000000005,523936.4,474270.8,474282.30000000005,474287.6,523944.1
ID08,html.Screen,4,2026-05-29T07:58:23.891Z,44135.30000000005,response,images/gemini_3.png,"{""credibility"":""5"",""quality"":""3"",""correctness"":""5"",""interest"":""4""}",568079.8,568079.4,523943.594,523937.1,523944.1,568081.4
ID08,html.Screen,5,2026-05-29T07:59:25.753Z,61860.09999999998,response,images/riesgos_x_5.png,"{""credibility"":""3"",""quality"":""1"",""correctness"":""3"",""interest"":""4""}",629942,629941.5,568080.828,568080.9,568081.4,629947.1
ID08,html.Screen,6,2026-05-29T08:01:26.958Z,121199.00000000012,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""4""}",751146.3999999999,751146.1000000001,629946.628,629942.3,629947.1,751153.2
ID08,html.Screen,7,2026-05-29T08:02:22.956Z,55990.60000000009,response,images/edad_x_5.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",807144.3999999999,807143.8,751151.48,751147.6000000001,751153.2,807165.2
ID08,html.Screen,8,2026-05-29T08:03:17.338Z,54360.90000000014,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""3"",""quality"":""5"",""correctness"":""4"",""interest"":""3""}",861526.6000000001,861526.1000000001,807148.5,807144.6000000001,807165.2,861538.2
ID08,html.Screen,9,2026-05-29T08:04:08.640Z,51290,response,images/claude_3.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""5"",""interest"":""5""}",912828.6000000001,912828.2,861521.5,861526.8,861538.2,912833.7
ID08,html.Screen,10,2026-05-29T08:04:45.631Z,36985.40000000014,response,images/chatgpt_1.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",949819.7,949819.1000000001,912833.328,912828.8999999999,912833.7,949829.5
ID08,html.Screen,11,2026-05-29T08:05:58.724Z,73083.1000000001,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""4"",""quality"":""2"",""correctness"":""5"",""interest"":""3""}",1022913.1000000001,1022912.6000000001,949812.8,949820,949829.5,1022917.7
